text,airline_sentiment
 you Cancelled Flight both flights yesterday and rebook me in middle seat. Not acceptable. Upgrade to emergency row would help. nothappy,negative
 is it right to provide faulty seats on flights plus damage a $350 bag and not replace and shrug the damage off? Flights from...,negative
 it isn't good enough. You need to provide a phone number. Other partners do. Should be investigated by  ,negative
Lol great answer.. “:  Our agents are checking in passengers as quickly as possible. We appreciate your patience.”,neutral
" Super Spring Tides and “Tide of The Century” Drawing tourists to French and U.K coasts:
http://t.co/gXdqORtsS0",neutral
" Ps, I was right.",neutral
" yes it is in Dulles and I need it delivered to the Embassy Suites in Herndon, VA. I'm still in Chicago from the fiasco in LAX",negative
 what's the point? So I can wait for another 6 weeks. U r one of the only airlines that refuses to handle complaints by phone,negative
" machines are broken, lines are out the door for self service, cust. Support, and bag check in.",negative
" would have been had I seen this before 1130pm EST, when I was sound asleep.",negative
 merged airlines do not work for FF programs. Very frustrating and the gate agents are to busy pouting to care. AttitudeIssues,negative
" You don't have those abilities anywhere! Not at the ticket counter, at cust service, or online. That's why we're done here.",neutral
" when you strand someone in a city without luggage you would think AA would want to earn your business, but guess not?",negative
 needs to get their shit together. 2 counter people &amp; a massive line. People need to catch their flights! http://t.co/4MQFMxeBXt,negative
 I know your policy. Just asking for a little kindness due to extenuating circumstances.,negative
 the pilot her and another flight attendant left walking away laughing.  Just wow,negative
  oh no she left the counter and went downstairs.  Then she told Elise an agent that joined her not to come over to counter.,negative
 Of course you are because that's your companies job! You guys failed at it in the first place. Upgrade me and then we'll talk.,neutral
"  Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead.",negative
 you really need some customer service training for your unhappy EEs in the morning in Chicago. Gate K20 at 430 chking her schd,negative
". (2/3) ...I sat on the runway for 4 MORE HRS b4 takeoff (10 hrs Late Flight, 4:30 AM). Pilot plainly stated it was a comp/mech issue.",negative
 Flight 1679 (N76200) prepares for flight at  before departing for  http://t.co/XbKvcraOKn,neutral
". Alright prove it: (1/3) 3 days ago, I sat on a plane at JFK for 3 hrs, deplaned for 3 more, and when I re-boarded...",negative
 I'm trying to choose my seats but every time I go to the next flight I get system error,negative
" Thanks, both airlines said that it is located at AA Detroit. Also was informed that it flew with AA, which shouldn't matter.",positive
" We did talk with Delta for about hour over phone, and I got a number from Delta that they asked to give to AA, which I did.",neutral
 Policy makers need to change their mindset on aviation. Flying is not for... http://t.co/DQnn0Rf1V8,negative
" already did- reply was ""sorry. we believe this to be fair."" as a journalist writing an article on my trip i will include this",neutral
" leave us stranded, send baggage with important medication to different city for 4days&amp;apologise with a $50 voucher. appalling.",negative
" I've been trying to change a Thursday flight and there's a ridiculous wait time on the phone, and your website isn't helping",negative
  I saw an American 767 in old colours at  on Saturday! Was surprised to see!,neutral
 We all did! Skipper's walk-around too :(,negative
 Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB,neutral
 Thank you for the acknowledgement. The IFE didn't work all that well anyway so maybe time to upgrade to lower profile system.,negative
 thanks for the canned reply.,negative
" just went to check into flight 24 hr advance, again husband and I are seated separately for 6hr flight! why does this happen??",negative
 no; I just expect a higher level of customer service &amp; for the flight crews to give us accurate information,negative
 or at the very least an explanation on why no one told me my flight was Cancelled Flightled!,negative
" I tried when I landed, but there was no-one there.  I've emailed your customer service twice now who don't seem to care.",negative
" no I've since rebooked with another airline, what I would like is compensation for all the time/money lost!",negative
" nothing, you have done enough.",negative
 I was rebooked on a flight that was too Late Flight for my connection!,negative
 Such a suprise! New vanity kit set for frequent travellers 😀 thank you AA! http://t.co/fA7Nygn1Ux,positive
 gah this is so frustrating! Nobody has my address here in the USA. Where are my bags!?!? So disorganised!!!!!!!!!!!,negative
 lovely flight back from MIA to LHR - great crew - thanks :-)),positive
" I have emailed several times.hand wrote a letter,went to airport,called.please fix this! Or  please help!",negative
" offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide",negative
 over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,negative
 another generic response guys? Cmon. You're terrible. How about an actual helpful person? Not all the rude employees at LAX,negative
" I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no",negative
" yes but you are still human I hope, dealing with all the horror stories people share... I complained to DOT. Everyone should",negative
 try contacting everyone on that flight with a refund offer and we might believe you are sincere,negative
 I have filed multiple complaints. I prefer to continue warning the public instead of wasting more time with this inhumane corp.,negative
 worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,negative
 terror story my luggage was delayed both ways on an international flight for over 5 days total angrycustomer,negative
 WORST SERVICE EVER!! Delayed flights for more than 5 hours plus you missed my bag! And your employees are rude 😡😡,negative
 thanks for the generic computer generated response. How about you accommodate your travelers instead of just saying sorry,negative
 they are giving cots to the people that did not get hotel rooms...that is terrible..,negative
" I did twice.got a letter back saying that your company ""doesn't issue refunds for phone bills"" help!phone will be shut off",negative
" oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",neutral
 yes. No one is answering and I'm on a train,neutral
" TY! But, their site says "" Please note that we do not offer a print subscription service for American Way. ...""",negative
 its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,negative
 just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again😞,neutral
" after losing my bags for 4 days&amp;charging me $475 to""arrange pick up""in argentina,claiming tollfree: won't reimburse me. Help!",negative
" pity that a machine replied, or perhaps my story not unusual. Expected better response given article in in-flight magazine.",negative
" i have been rebooked for the 7am flight. My questions is, why do some people get hotel and the others don't like myself?",negative
 I responded. Your info different than your customer service line,negative
 done,neutral
" will not help us on the phone, at the gate or in checkin. I book travel for clients and cannot believe the lack of service",negative
" no no no, YOU DM me, I pay you money and you want to me to reach out to you for help? How about the other way around",negative
 I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call. neveragain,negative
 does not know the meaning of customer service. Nightmare. Paid for direct flight. Bumped to Dallas. Flight Cancelled Flighted. Terrible,negative
 that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,negative
 will do. I also passed the website around to other passengers.,neutral
 my flight was Cancelled Flightled I called they said they'd call back in 1:36. They did And hung up now saying I have to wait 2 hrs!!,negative
 *does = doesn't,negative
 Okay... If someone does it look for it now my fear is it will be lost forever. It's a very small item.,negative
 what kind if airlines do you guys run? The people that got in line first received hotel vouchers? Terrible customer service!,negative
"  ""The wheel was broken when we got it. We swear.""",negative
 Cancelled Flightled flight from fresno then rebooked for LAX now flight Cancelled Flightled again and its midnight with no more hotel available???,negative
 I'll give a reward for whoever finds and returns to me on Thurs when I fly back thru . I ❤️ these earrings!!,negative
" checked in at Des Moines, lay over in ORD, final destination Austin, Texas.  Baggage was only checked to ORD.",negative
 and btwn gate a8 &amp; a15 I lost a diamond earring dayjustgotWORSE! Pls have maintenance look for it!! http://t.co/UieSR3GHHO,neutral
" we then had to deplane, and change planes.",neutral
" you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",negative
" after running from one flight, because we had 10 mins, to our next flight, we then sat on our plane for an hour.",negative
 but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,positive
 Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow.,positive
 I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,negative
" yeah, buy me a  plane ticket from San Diego to Detroit so I can fly one of their planes home tomorrow",negative
" nothing to do with Mother Nature, more like poor commutation.",negative
 is the worst airline in the entire world. I only flew them because I had to and it was the nightmare I knew it would be.,negative
 hey! I have a name issue on my reservation can you help?,negative
 I DM'd you,negative
 thank you! My lost item was located at ORD and is being returned to me.,positive
Why doesn't  provide a means for dialogue?  What is the fear that drives this decision?  worstcustomerserviceever,negative
" 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",negative
 please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.,negative
 it's not only my bag...it's the complete lack of respect when I called. I was hung up on. And it is my daughters bag,negative
" If SNA curfew causes diversion, do you provide transportation from LAX? On AA1237 now, pilot not sure if we have time.",negative
Why doesn't  allow for conversations between upset customers and their customer service?  worstcustomerserviceever,negative
  it's not cool that my flight was Cancelled Flightled after sitting on the plane for over an hour. 👎😡✈️ notahappycustomer leavingtomm,negative
" no, you should do something about everything happened yesterday...",negative
  and I forgot about that lounge!😂,neutral
" Thanks! Bleh, disconnected! Let's try this again!!",negative
 appreciate it!!,positive
" I love the Admiral Clubs! Thanks, hey can you follow me?",positive
 - Reference number to this request: 1-3001408092,neutral
" just curious. Thanks for the response as always, good or bad. Better than your competition.",positive
  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.,negative
 were stuck on a plane in Dallas that's supposed to be going to Okc. There's an issue w/ the plane. Any idea on how much longer?,negative
 - thanks. She submitted a damaged bag complaint online...is there anything else we can do? goodcustomerservice,negative
 Thanks!,positive
 they responded. I can't respond to their response. Nor can I speak with someone. worstcustomerserviceever,negative
 thanks  you always be my airline of choice when possible,positive
 gate agents disappeared and customer service agents were miserable and unhelpful. letdown neveragain,negative
 Who do I report missing baggage to when baggage claim leaves before midnight?,negative
. how about connecting me with a customer service rep? I'd rather speak to a person than a computer. Thanks!,negative
 TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back,negative
" arrived +-10pm eastern. Had to deplane on the CRJs airstairs to an icy Tarmac. Valet bags sent to carousel, so it was 10:20pm.",negative
" attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)",positive
" couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.",negative
       BS that Noise Late Flight NoRahm http://t.co/CFzdJmn0uI,negative
 It's sad how I can't afford any long distance trips though. :/,negative
 btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,positive
" As an EP who travels 125K+ miles a yr with  , I would expect more from them than this horrible travel experience",negative
 Are you expecting any delays out of DFW tomorrow morning?,neutral
 that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.,negative
 it's beyond complicated now and it feels like when I used to fly with United. Platinum means nothing.,negative
 I look forward to hearing back and hope that my next trip will not be like this,negative
 Oh trust me. I am in love. It is so beautiful!,neutral
 followed!  Sure hope you can help!,neutral
"  I really would love to experience first class on that plane,looks stunning!",positive
" I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!",positive
 - you broke my sick wife's luggage handle going from JFK to LAX...she had to drag her bag thru the airport! customerservice,negative
  You will!! Every chance I get! Thanks for keeping me Exec Platinum.,positive
 no not yet. Waiting now to be connected to an agent,negative
 when should i expect a response from customer relations,negative
 no not yet. Waiting to be connected to an agent,neutral
" glad that you WANTED to help me, but you didn't. Have an agent call me before I rant about shitty service every day",negative
 There are only 24 hours to Cancelled Flight or change itineraries booked online and that 24 hours is just about over. Impossible scenario,negative
 there are no more flights via united when I arrive to DFW and my car is parked at IAH 😁,negative
" your online site doesn't have flights listed in chronological order, resulting in a mis-purchase. Anything that can be done?",negative
 I FOUND MY FOOTAGE!! :D I am so so happy.,positive
 well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?,neutral
" I will and I will share with many, many others. filmcrew media    ",neutral
 tell me you can get me to ABI earlier than 8 pm tomorrow,neutral
 2298. Everyone else  was outstanding.,negative
 the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well,negative
" My bag flew with AA while I flew with Delta, and I'm still not sure whose final carrier is referred to.",negative
 follow me back so I can DM you guys,neutral
 you have Cancelled Flightled my flights because of my last name. Do the right thing and reinstate my tickets,negative
 flight veers off icy runway at . Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv  figures right?,negative
" you know I love this airline, but why are my friends   having such a problem retaining info they need",negative
" $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah ""I"" got it rebooked",negative
 Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3,positive
 you've got to be kidding. Look at the pictures.  I'm hoping it's on the flight that just came in. The whole story is 2 much,negative
" You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral.",negative
"Nice try  I heard your crew whisper ""she's still at the hotel, she probably doesn't think she has to work until tomorrow""",negative
 do you have hand sanitizer in the bathrooms on your flights?,neutral
 I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,negative
 Thank you,positive
" So break whatever you want, take no responsibility..Too bad for customer? media filmcrew   nytimes ",negative
" flight veers off icy runway at . Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy",negative
 my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.,negative
 No apology necessary. It was wind and I was on Delta. XOXO,positive
 YOU FUCKING SUCK,negative
 thank you,positive
 on our way now,neutral
 I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?,neutral
 Is this a serious thread. Maybe you guys should re-read it. fail,negative
 now on 5th plane of the day. First 4 all taken out of svc. Scheduled dep 3 p.m. Still on ground ORD 10:45pm,negative
 Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our flightnightmare better than anyone.,positive
 you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse,negative
 sent,neutral
 what about flight 1239?,neutral
 thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day ,positive
" even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. customerservice fail",negative
 yeah and what are they gunna? Nothing your whole organization is a joke,negative
 My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?,negative
" Great, then tell me how you will fix it?     media filmcrew photography cameragear",negative
 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8,negative
 It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?,negative
 Glad to hear that there were no serious injuries in the minor crash  this evening.,positive
 I booked it on US Airways site. Don't see a Cancelled Flight link :(,negative
 we had to sit in the airport a long periolodicly time. the planes were nasty,negative
 With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??,neutral
 no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! sna2ord 1644,positive
 Late Flight again geez flt2417 Late Flight delays typical,negative
 do you guys have wifi on international flights?,neutral
" to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.",negative
 absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.,negative
 Just followed you.,positive
 What are Preferred Seats?,neutral
 what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,negative
 the Late Flightst usair4603. Earlier 4591,neutral
 any delays on tonight's flight from DFW to SAT? I have family members on board.,neutral
 what is going on with the flight 2417? It has been delay a lot .,negative
 Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!,neutral
 We tried with multiple people. I already sat on the phone for an hour and a half and got nowhere.,negative
 which one.?i have been booked on 6 different ones in the past 2 days,negative
" Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed.",negative
" doesn't care about customers, break your gear and tell u they can't do anything.    media filmcrew",negative
 yes....twice...for two different flights and occasions,neutral
 Why is your cover photo of TWA? Just wondering.,neutral
 unable to access the website.  Will try again.,negative
 yikes.,neutral
. Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,neutral
 Best planes in the business. NOT? AA5411 today. http://t.co/I7Vdi9WqSF,negative
  I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,neutral
 I loved todays fight. But there was a bad draft on the airplane please add more air to air thanksm,negative
Keep it up :) ,positive
  . Apology not good enough. 4 planes with mechanical and 9 hours delayed unacceptable.,negative
 thx for the apology.   A commitment to fix your broken system would be better.  Actually fixing it would be better still.,negative
 seats that were assigned are inappropriate for child this age. AA knew age of child.,negative
 this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke,negative
 Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather,negative
 airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,negative
 This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,negative
 your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,negative
 Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,negative
 Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have,negative
 WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.,negative
 I've just received the ticket. Thank you for your help,positive
" jet slides off icy taxiway at  

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",neutral
 This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...,negative
" on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.",negative
 so disappointed with this airline never again will I book with you guys,negative
 thanks,positive
" You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service",negative
 Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?,negative
" ""sorry you were disappointed"" outoftouchwithreality people have kids and jobs",negative
  It's not allowing me to book available seats,negative
" seriously, all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row. I want to get home &amp; see my wife &amp; kids.",negative
 of delays and trapped on planes with no water or air. Never ever ever again. neveragain aafail,negative
 LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,negative
 we have posted your response on facebook for everyone to see people are appalled by your lack of concern,negative
 I had an advantage  and you deactivated it. I don't think you should deactivate a customers acct without their knowledge help,negative
 thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting,negative
" If it's in my backpack, why do I need to see agent?",negative
 I really wanted to sign up for your airline credit card but your absurd $400 change fee to switch my flight made me think twice,negative
 she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.,negative
 Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?,negative
"  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!",positive
 Thank you for the response. Much appreciated!,positive
 4369. about 4 flights all using same gate w/buses to the planes.  Awful boarding process. Hour and a half Late Flight,negative
 is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?,negative
"  After days, I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!",negative
 Asked for a waiver of a change fee for flight booked w/in past 24 hrs. Rep was rude. Just told me no. Didn't even try to help!,negative
 any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago?,neutral
" thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m",positive
 the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.,negative
 Did the policy change? I've seen people with hamsters and rabbits before.,neutral
 thanks to your attendant on flight for advising connect flight held.  Ran with kids and flight departed. Poor service at Miami,negative
 an hour now waiting on the phone for US Air help. 10 hours waiting at the airport yesterday. Love the service guys.,negative
 I'm here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW. The gate is 100 feet from here! nothappy,negative
 right so I missed my connection / had a three hour Kay over / then you lost my bag.,negative
" obviously we did see an agent-booked us for tomorrow morning. No hotel, no transportation. pregnantwithtwins stranded angry",negative
 I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous,negative
 my 2498 to CLT left the gate. What is next for CLT. Need help,neutral
 you have a company policy that refuses employees to speak to other employees over the phone? Interesting,negative
 still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH,negative
 if it I have not rebooked didn't get notified that it was Cancelled Flightled,negative
 is that the flight for tomorrow?,neutral
"“:  Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!",positive
"Without notifying though? “:  We don't like Cancelled Flightling flights, Kim, but weather has not played nice with us.""",negative
"Still thinking, those PJs may have me sold   We'd love to have you on board with us!  here I come",positive
 Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,neutral
 how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,negative
 customer service (if you can call it that) refunded my money,negative
 im still on hold...,negative
 you ever wonder why you find yourselves responding to so many customer complaints on twitter? It's because your airline sucks.,negative
 Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,negative
 Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,neutral
 customerservice. Sitting on my fourth plane today with a mechanical problem. No excuses for this. Tough to be loyal.,negative
  thanks!,positive
"  BQONPA flight 1641 delayed from POS-MIA, missed 2214 MIA- ATL need seat on last flight to ATL.",negative
" SO BAD service in Miami, AirPort..",negative
 needs an entire customer service overhaul  would never treat its customers with anything less that A1 service,negative
 are you guys intentionally trying to lose customers and money?,negative
" why do you continually play the ""according to federal regulations"" every 58 seconds. I could see if you had quicker service...",negative
 can I send you my trusted traveler ID to add to my reservation for tsa pre?,neutral
" thanks, but I had to hire a car in Chicago and drive to MKE. Does that mean I have to go to the airport?????",negative
 the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW.,positive
 He thanks you. Anything you can do to help. Would any further information help in the process?,positive
 thanks for a Cancelled Flightled flight then a delayed flight and NOT telling us More missed work More $ on hotel WorstCustomerService,negative
 Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?,negative
. Advised GAs and pilot of my flight. Too bad no one took action.,negative
  need to be reported to the  for their complete disregard for paying customers! DoNotFlyWithThem,negative
 anything in particular I should ask for.   Will they want me to document my mileage plus status!,neutral
 how about you give us a number to call instead of the empty email since you are not working on it,negative
" I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",negative
 congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,positive
" daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",neutral
 Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  customerexperience,negative
 ok makes no sense tho Since you'll give me a free upgrade to first.,negative
" I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530",negative
 it's not about the delay.  It's about the communication.,negative
" would you like any additional details of my issue? Airport, flight, agent name? Or are you happy w/ this automated lip service?",negative
 3611 was supposed to depart at 5:10pm central.  About ready to close the door at 7:34pm central.,negative
"  despite the inconvenience, the situation was handled quickly and we appreciate it very much!",positive
 Absolutely!,positive
 - cluster continues-still on connecting instead of direct..bag charged and seats not together. shafted,negative
  - I'm pregnant with twins and you're going to abandon me overnight in an airport? No hotel? When it's your fault?,negative
 has no idea what they're doing. Delay 1 flight from 5pm to 7:40pm then delay another TO THE SAME DESTINATION  @ THE SAME TIME.,negative
"  just received it, actually. Thank you!!!!!!!!!",positive
 are flights from Pensacola fl delayed flight 3670,neutral
 the status on my itinerary says on request in red. What's that mean?,neutral
 have such a bad rep for loosing costumers luggage. I stopped flying them a while back.,negative
  this happened to me too!!!,neutral
 why did you drop my call. Why don't you have more people answering phones? Why is it always high call volume when I call,negative
 thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭,positive
 I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,negative
 u didn't give an answer why the flight delayed so long. and how do u compensate missing my other flights Lima to Cuzco??,negative
 can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in,neutral
 yep as I saidi feel sorry for you that you have to run their account how embarrassing for you,negative
 TSA said there is nothing they could do. But the question is why are your employee's swapping your customers belongings?,negative
" now I have to wait ""more than 60 minutes""",negative
" thanks, me too",positive
 I need assistance reFlight Booking Problems a flight from dfw to lit,negative
" Just took off. Sitting with someone who is scheduled on Buenos ares out of JFK,not sre if he will make it. R thy holding plane?",negative
" the dinner and called me ""hon"". Not the service I would expect from 1st class.  disappointed",neutral
" upgraded to 1st class. Inquired about red wine.  ""Sauvignon blanc &amp; I can't pronounce the other one.""  Couldn't describe...",neutral
". No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",negative
 everything for sorted out. Thanks for the help. Excited to get home tonight!,positive
 my Mistake multibillion dollar company,negative
 why would it take that long? My credit card company says the card hasn't been charged yet. Should it take 5 days for this?,negative
 for our delays !!! I'm out of more money because of you,negative
" I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit",negative
 dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! CustServ,negative
"  what a joke you can mail
The receipt !! Yet. We can't mail
Them
A payment and fly before hand right",negative
 No. It does. You could not be more wrong. http://t.co/66NXZhBbMT,negative
 keep up the good work.  Got me to my destination safe and on time today,positive
" Why doesn't anyone make a better effort to retain customers. It should be an easy fix, I just want to travel AA.",negative
 btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding,negative
 misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( AmericanAirlines unamericanairlines,negative
 Cancelled Flightled two flights from Miami to Nashville yesterday and could not get me on a flight for 3-4 days. Southwestairwasthere,negative
" lost 3 pieces of our bags, haven't delivered them in 36 hours, lied that they were delivered, and still no refund.  Never again",negative
 improve Envoy's performance.  5th trip through ORD in 2015 I've been delayed for hours because of Envoy.  I could drive faster!,negative
 two Cancelled Flightled LGA flights. Both by  took off. Looks like I have a new carrier !,negative
 Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations,positive
 any ways to get through the 50 minute wait to book a flight?,negative
 Can you provide guidance on how I should work with them to resolve the issue,neutral
" Really?They closed the gate at 10:30 instead of40.I got there at 10:39. If u wudda put in my ktn like I asked, I wudda made it.",negative
" trying to change flight via DFW tomorrow, can't get thru on phone, long wait then cut off x2, can you help please?",negative
 thanks for following up- it finally worked!! Fingers crossed the new flight works.,positive
 stuck on the tarmac in CLT because the our gate is not open. Hope I don't miss my connection.... logistics AmericanView,negative
" I waited on hold for two hours, only to have my call. Really unreliable.",negative
 Was not on board you today just watched report unfold on Twitter but still am very proud!,positive
 now a delay to the rebooked flight?!,negative
 after several miss communications I was able to get to ORD but I am not home yet and not sure I will get there due to her error,negative
 um no just hanging out what’s new w you?,neutral
" Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations , I keep getting hung up on. Advise.",negative
 emailed AAdvantage for status match ... still waiting.  Can't wait to move from  but help me out here :),negative
 I'll try to have a great week once I receive it 😩😭💔,negative
 not having pillows or blankets or a flight home for 40 people does bad things to my hair,negative
 What are we going to do about the nightmare you guys out me through yesterday? Zero response from the tweet you last sent me.,negative
 I tried site &amp; doesnt allow me. Same reason why I wasn't allowed to board this morning. Will try diff airline for work trips,negative
 I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,negative
" your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way customerservice DCA",negative
  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.,negative
 I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,negative
 you're airline is ridiculous,negative
 the group of minor children were broken up into groups. Some still in Miami. Delta has much better customer service!,negative
 Is there a way I can get a record of all the flights I've taken with you?,neutral
" Thank you for the response, we got it resolved at the counter.",positive
